Generation,Min,Max,Mean
3497,-nan(ind),-nan(ind),-nan(ind)
3498,-nan(ind),-nan(ind),-nan(ind)
3499,-nan(ind),-nan(ind),-nan(ind)
3500,-nan(ind),-nan(ind),-nan(ind)
3501,-nan(ind),-nan(ind),-nan(ind)
3502,-nan(ind),-nan(ind),-nan(ind)
3503,-nan(ind),-nan(ind),-nan(ind)
3504,-nan(ind),-nan(ind),-nan(ind)
3505,-nan(ind),-nan(ind),-nan(ind)
3506,-nan(ind),-nan(ind),-nan(ind)
3507,-nan(ind),-nan(ind),-nan(ind)
3508,-nan(ind),-nan(ind),-nan(ind)
3509,-nan(ind),-nan(ind),-nan(ind)
3510,-nan(ind),-nan(ind),-nan(ind)
3511,-nan(ind),-nan(ind),-nan(ind)
3512,-nan(ind),-nan(ind),-nan(ind)
3513,-nan(ind),-nan(ind),-nan(ind)
3514,-nan(ind),-nan(ind),-nan(ind)
3515,-nan(ind),-nan(ind),-nan(ind)
3516,-nan(ind),-nan(ind),-nan(ind)
3517,-nan(ind),-nan(ind),-nan(ind)
3518,-nan(ind),-nan(ind),-nan(ind)
3519,-nan(ind),-nan(ind),-nan(ind)
3520,-nan(ind),-nan(ind),-nan(ind)
3521,-nan(ind),-nan(ind),-nan(ind)
3522,-nan(ind),-nan(ind),-nan(ind)
3523,-nan(ind),-nan(ind),-nan(ind)
3524,-nan(ind),-nan(ind),-nan(ind)
3525,-nan(ind),-nan(ind),-nan(ind)
3526,-nan(ind),-nan(ind),-nan(ind)
3527,-nan(ind),-nan(ind),-nan(ind)
3528,-nan(ind),-nan(ind),-nan(ind)
3529,-nan(ind),-nan(ind),-nan(ind)
3530,-nan(ind),-nan(ind),-nan(ind)
3531,-nan(ind),-nan(ind),-nan(ind)
3532,-nan(ind),-nan(ind),-nan(ind)
3533,-nan(ind),-nan(ind),-nan(ind)
3534,-nan(ind),-nan(ind),-nan(ind)
3535,-nan(ind),-nan(ind),-nan(ind)
3536,-nan(ind),-nan(ind),-nan(ind)
3537,-nan(ind),-nan(ind),-nan(ind)
3538,-nan(ind),-nan(ind),-nan(ind)
3539,-nan(ind),-nan(ind),-nan(ind)
3540,-nan(ind),-nan(ind),-nan(ind)
3541,-nan(ind),-nan(ind),-nan(ind)
3542,-nan(ind),-nan(ind),-nan(ind)
3543,-nan(ind),-nan(ind),-nan(ind)
3544,-nan(ind),-nan(ind),-nan(ind)
3545,-nan(ind),-nan(ind),-nan(ind)
3546,-nan(ind),-nan(ind),-nan(ind)
3547,-nan(ind),-nan(ind),-nan(ind)
3548,-nan(ind),-nan(ind),-nan(ind)
3549,-nan(ind),-nan(ind),-nan(ind)
3550,-nan(ind),-nan(ind),-nan(ind)
3551,-nan(ind),-nan(ind),-nan(ind)
3552,-nan(ind),-nan(ind),-nan(ind)
3553,-nan(ind),-nan(ind),-nan(ind)
3554,-nan(ind),-nan(ind),-nan(ind)
3555,-nan(ind),-nan(ind),-nan(ind)
3556,-nan(ind),-nan(ind),-nan(ind)
3557,-nan(ind),-nan(ind),-nan(ind)
3558,-nan(ind),-nan(ind),-nan(ind)
3559,-nan(ind),-nan(ind),-nan(ind)
3560,-nan(ind),-nan(ind),-nan(ind)
3561,-nan(ind),-nan(ind),-nan(ind)
3562,-nan(ind),-nan(ind),-nan(ind)
3563,-nan(ind),-nan(ind),-nan(ind)
3564,-nan(ind),-nan(ind),-nan(ind)
3565,-nan(ind),-nan(ind),-nan(ind)
3566,-nan(ind),-nan(ind),-nan(ind)
3567,-nan(ind),-nan(ind),-nan(ind)
3568,-nan(ind),-nan(ind),-nan(ind)
3569,-nan(ind),-nan(ind),-nan(ind)
3570,-nan(ind),-nan(ind),-nan(ind)
3571,-nan(ind),-nan(ind),-nan(ind)
3572,-nan(ind),-nan(ind),-nan(ind)
3573,-nan(ind),-nan(ind),-nan(ind)
3574,-nan(ind),-nan(ind),-nan(ind)
3575,-nan(ind),-nan(ind),-nan(ind)
3576,-nan(ind),-nan(ind),-nan(ind)
3577,-nan(ind),-nan(ind),-nan(ind)
3578,-nan(ind),-nan(ind),-nan(ind)
3579,-nan(ind),-nan(ind),-nan(ind)
3580,-nan(ind),-nan(ind),-nan(ind)
3581,-nan(ind),-nan(ind),-nan(ind)
3582,-nan(ind),-nan(ind),-nan(ind)
3583,-nan(ind),-nan(ind),-nan(ind)
3584,-nan(ind),-nan(ind),-nan(ind)
3585,-nan(ind),-nan(ind),-nan(ind)
3586,-nan(ind),-nan(ind),-nan(ind)
3587,-nan(ind),-nan(ind),-nan(ind)
3588,-nan(ind),-nan(ind),-nan(ind)
3589,-nan(ind),-nan(ind),-nan(ind)
3590,-nan(ind),-nan(ind),-nan(ind)
3591,-nan(ind),-nan(ind),-nan(ind)
3592,-nan(ind),-nan(ind),-nan(ind)
3593,-nan(ind),-nan(ind),-nan(ind)
3594,-nan(ind),-nan(ind),-nan(ind)
3595,-nan(ind),-nan(ind),-nan(ind)
3596,-nan(ind),-nan(ind),-nan(ind)
3597,-nan(ind),-nan(ind),-nan(ind)
3598,-nan(ind),-nan(ind),-nan(ind)
3599,-nan(ind),-nan(ind),-nan(ind)
3600,-nan(ind),-nan(ind),-nan(ind)
3601,-nan(ind),-nan(ind),-nan(ind)
3602,-nan(ind),-nan(ind),-nan(ind)
3603,-nan(ind),-nan(ind),-nan(ind)
3604,-nan(ind),-nan(ind),-nan(ind)
3605,-nan(ind),-nan(ind),-nan(ind)
3606,-nan(ind),-nan(ind),-nan(ind)
3607,-nan(ind),-nan(ind),-nan(ind)
3608,-nan(ind),-nan(ind),-nan(ind)
3609,-nan(ind),-nan(ind),-nan(ind)
3610,-nan(ind),-nan(ind),-nan(ind)
3611,-nan(ind),-nan(ind),-nan(ind)
3612,-nan(ind),-nan(ind),-nan(ind)
3613,-nan(ind),-nan(ind),-nan(ind)
3614,-nan(ind),-nan(ind),-nan(ind)
3615,-nan(ind),-nan(ind),-nan(ind)
3616,-nan(ind),-nan(ind),-nan(ind)
3617,-nan(ind),-nan(ind),-nan(ind)
3618,-nan(ind),-nan(ind),-nan(ind)
3619,-nan(ind),-nan(ind),-nan(ind)
3620,-nan(ind),-nan(ind),-nan(ind)
3621,-nan(ind),-nan(ind),-nan(ind)
3622,-nan(ind),-nan(ind),-nan(ind)
3623,-nan(ind),-nan(ind),-nan(ind)
3624,-nan(ind),-nan(ind),-nan(ind)
3625,-nan(ind),-nan(ind),-nan(ind)
3626,-nan(ind),-nan(ind),-nan(ind)
3627,-nan(ind),-nan(ind),-nan(ind)
3628,-nan(ind),-nan(ind),-nan(ind)
3629,-nan(ind),-nan(ind),-nan(ind)
3630,-nan(ind),-nan(ind),-nan(ind)
3631,-nan(ind),-nan(ind),-nan(ind)
3632,-nan(ind),-nan(ind),-nan(ind)
3633,-nan(ind),-nan(ind),-nan(ind)
3634,-nan(ind),-nan(ind),-nan(ind)
3635,-nan(ind),-nan(ind),-nan(ind)
3636,-nan(ind),-nan(ind),-nan(ind)
3637,-nan(ind),-nan(ind),-nan(ind)
3638,-nan(ind),-nan(ind),-nan(ind)
3639,-nan(ind),-nan(ind),-nan(ind)
3640,-nan(ind),-nan(ind),-nan(ind)
3641,-nan(ind),-nan(ind),-nan(ind)
3642,-nan(ind),-nan(ind),-nan(ind)
3643,-nan(ind),-nan(ind),-nan(ind)
3644,-nan(ind),-nan(ind),-nan(ind)
3645,-nan(ind),-nan(ind),-nan(ind)
3646,-nan(ind),-nan(ind),-nan(ind)
3647,-nan(ind),-nan(ind),-nan(ind)
3648,-nan(ind),-nan(ind),-nan(ind)
3649,-nan(ind),-nan(ind),-nan(ind)
3650,-nan(ind),-nan(ind),-nan(ind)
3651,-nan(ind),-nan(ind),-nan(ind)
3652,-nan(ind),-nan(ind),-nan(ind)
3653,-nan(ind),-nan(ind),-nan(ind)
3654,-nan(ind),-nan(ind),-nan(ind)
3655,-nan(ind),-nan(ind),-nan(ind)
3656,-nan(ind),-nan(ind),-nan(ind)
3657,-nan(ind),-nan(ind),-nan(ind)
3658,-nan(ind),-nan(ind),-nan(ind)
3659,-nan(ind),-nan(ind),-nan(ind)
3660,-nan(ind),-nan(ind),-nan(ind)
3661,-nan(ind),-nan(ind),-nan(ind)
3662,-nan(ind),-nan(ind),-nan(ind)
3663,-nan(ind),-nan(ind),-nan(ind)
3664,-nan(ind),-nan(ind),-nan(ind)
3665,-nan(ind),-nan(ind),-nan(ind)
3666,-nan(ind),-nan(ind),-nan(ind)
3667,-nan(ind),-nan(ind),-nan(ind)
3668,-nan(ind),-nan(ind),-nan(ind)
3669,-nan(ind),-nan(ind),-nan(ind)
3670,-nan(ind),-nan(ind),-nan(ind)
3671,-nan(ind),-nan(ind),-nan(ind)
3672,-nan(ind),-nan(ind),-nan(ind)
3673,-nan(ind),-nan(ind),-nan(ind)
3674,-nan(ind),-nan(ind),-nan(ind)
3675,-nan(ind),-nan(ind),-nan(ind)
3676,-nan(ind),-nan(ind),-nan(ind)
3677,-nan(ind),-nan(ind),-nan(ind)
3678,-nan(ind),-nan(ind),-nan(ind)
3679,-nan(ind),-nan(ind),-nan(ind)
3680,-nan(ind),-nan(ind),-nan(ind)
3681,-nan(ind),-nan(ind),-nan(ind)
3682,-nan(ind),-nan(ind),-nan(ind)
3683,-nan(ind),-nan(ind),-nan(ind)
3684,-nan(ind),-nan(ind),-nan(ind)
3685,-nan(ind),-nan(ind),-nan(ind)
3686,-nan(ind),-nan(ind),-nan(ind)
3687,-nan(ind),-nan(ind),-nan(ind)
3688,-nan(ind),-nan(ind),-nan(ind)
3689,-nan(ind),-nan(ind),-nan(ind)
3690,-nan(ind),-nan(ind),-nan(ind)
3691,-nan(ind),-nan(ind),-nan(ind)
3692,-nan(ind),-nan(ind),-nan(ind)
3693,-nan(ind),-nan(ind),-nan(ind)
3694,-nan(ind),-nan(ind),-nan(ind)
3695,-nan(ind),-nan(ind),-nan(ind)
3696,-nan(ind),-nan(ind),-nan(ind)
3697,-nan(ind),-nan(ind),-nan(ind)
3698,-nan(ind),-nan(ind),-nan(ind)
3699,-nan(ind),-nan(ind),-nan(ind)
3700,-nan(ind),-nan(ind),-nan(ind)
3701,-nan(ind),-nan(ind),-nan(ind)
3702,-nan(ind),-nan(ind),-nan(ind)
3703,-nan(ind),-nan(ind),-nan(ind)
3704,-nan(ind),-nan(ind),-nan(ind)
3705,-nan(ind),-nan(ind),-nan(ind)
3706,-nan(ind),-nan(ind),-nan(ind)
3707,-nan(ind),-nan(ind),-nan(ind)
3708,-nan(ind),-nan(ind),-nan(ind)
3709,-nan(ind),-nan(ind),-nan(ind)
3710,-nan(ind),-nan(ind),-nan(ind)
3711,-nan(ind),-nan(ind),-nan(ind)
3712,-nan(ind),-nan(ind),-nan(ind)
3713,-nan(ind),-nan(ind),-nan(ind)
3714,-nan(ind),-nan(ind),-nan(ind)
3715,-nan(ind),-nan(ind),-nan(ind)
3716,-nan(ind),-nan(ind),-nan(ind)
3717,-nan(ind),-nan(ind),-nan(ind)
3718,-nan(ind),-nan(ind),-nan(ind)
3719,-nan(ind),-nan(ind),-nan(ind)
3720,-nan(ind),-nan(ind),-nan(ind)
3721,-nan(ind),-nan(ind),-nan(ind)
3722,-nan(ind),-nan(ind),-nan(ind)
3723,-nan(ind),-nan(ind),-nan(ind)
3724,-nan(ind),-nan(ind),-nan(ind)
3725,-nan(ind),-nan(ind),-nan(ind)
3726,-nan(ind),-nan(ind),-nan(ind)
3727,-nan(ind),-nan(ind),-nan(ind)
3728,-nan(ind),-nan(ind),-nan(ind)
3729,-nan(ind),-nan(ind),-nan(ind)
3730,-nan(ind),-nan(ind),-nan(ind)
3731,-nan(ind),-nan(ind),-nan(ind)
3732,-nan(ind),-nan(ind),-nan(ind)
3733,-nan(ind),-nan(ind),-nan(ind)
3734,-nan(ind),-nan(ind),-nan(ind)
3735,-nan(ind),-nan(ind),-nan(ind)
3736,-nan(ind),-nan(ind),-nan(ind)
3737,-nan(ind),-nan(ind),-nan(ind)
3738,-nan(ind),-nan(ind),-nan(ind)
3739,-nan(ind),-nan(ind),-nan(ind)
3740,-nan(ind),-nan(ind),-nan(ind)
3741,-nan(ind),-nan(ind),-nan(ind)
3742,-nan(ind),-nan(ind),-nan(ind)
3743,-nan(ind),-nan(ind),-nan(ind)
3744,-nan(ind),-nan(ind),-nan(ind)
3745,-nan(ind),-nan(ind),-nan(ind)
3746,-nan(ind),-nan(ind),-nan(ind)
3747,-nan(ind),-nan(ind),-nan(ind)
3748,-nan(ind),-nan(ind),-nan(ind)
3749,-nan(ind),-nan(ind),-nan(ind)
3750,-nan(ind),-nan(ind),-nan(ind)
3751,-nan(ind),-nan(ind),-nan(ind)
3752,-nan(ind),-nan(ind),-nan(ind)
3753,-nan(ind),-nan(ind),-nan(ind)
3754,-nan(ind),-nan(ind),-nan(ind)
3755,-nan(ind),-nan(ind),-nan(ind)
3756,-nan(ind),-nan(ind),-nan(ind)
3757,-nan(ind),-nan(ind),-nan(ind)
3758,-nan(ind),-nan(ind),-nan(ind)
3759,-nan(ind),-nan(ind),-nan(ind)
3760,-nan(ind),-nan(ind),-nan(ind)
3761,-nan(ind),-nan(ind),-nan(ind)
3762,-nan(ind),-nan(ind),-nan(ind)
3763,-nan(ind),-nan(ind),-nan(ind)
3764,-nan(ind),-nan(ind),-nan(ind)
3765,-nan(ind),-nan(ind),-nan(ind)
3766,-nan(ind),-nan(ind),-nan(ind)
3767,-nan(ind),-nan(ind),-nan(ind)
3768,-nan(ind),-nan(ind),-nan(ind)
3769,-nan(ind),-nan(ind),-nan(ind)
3770,-nan(ind),-nan(ind),-nan(ind)
3771,-nan(ind),-nan(ind),-nan(ind)
3772,-nan(ind),-nan(ind),-nan(ind)
3773,-nan(ind),-nan(ind),-nan(ind)
3774,-nan(ind),-nan(ind),-nan(ind)
3775,-nan(ind),-nan(ind),-nan(ind)
3776,-nan(ind),-nan(ind),-nan(ind)
3777,-nan(ind),-nan(ind),-nan(ind)
3778,-nan(ind),-nan(ind),-nan(ind)
3779,-nan(ind),-nan(ind),-nan(ind)
3780,-nan(ind),-nan(ind),-nan(ind)
3781,-nan(ind),-nan(ind),-nan(ind)
3782,-nan(ind),-nan(ind),-nan(ind)
3783,-nan(ind),-nan(ind),-nan(ind)
3784,-nan(ind),-nan(ind),-nan(ind)
3785,-nan(ind),-nan(ind),-nan(ind)
3786,-nan(ind),-nan(ind),-nan(ind)
3787,-nan(ind),-nan(ind),-nan(ind)
3788,-nan(ind),-nan(ind),-nan(ind)
3789,-nan(ind),-nan(ind),-nan(ind)
3790,-nan(ind),-nan(ind),-nan(ind)
3791,-nan(ind),-nan(ind),-nan(ind)
3792,-nan(ind),-nan(ind),-nan(ind)
3793,-nan(ind),-nan(ind),-nan(ind)
3794,-nan(ind),-nan(ind),-nan(ind)
3795,-nan(ind),-nan(ind),-nan(ind)
3796,-nan(ind),-nan(ind),-nan(ind)
3797,-nan(ind),-nan(ind),-nan(ind)
3798,-nan(ind),-nan(ind),-nan(ind)
3799,-nan(ind),-nan(ind),-nan(ind)
3800,-nan(ind),-nan(ind),-nan(ind)
3801,-nan(ind),-nan(ind),-nan(ind)
3802,-nan(ind),-nan(ind),-nan(ind)
3803,-nan(ind),-nan(ind),-nan(ind)
3804,-nan(ind),-nan(ind),-nan(ind)
3805,-nan(ind),-nan(ind),-nan(ind)
3806,-nan(ind),-nan(ind),-nan(ind)
3807,-nan(ind),-nan(ind),-nan(ind)
3808,-nan(ind),-nan(ind),-nan(ind)
3809,-nan(ind),-nan(ind),-nan(ind)
3810,-nan(ind),-nan(ind),-nan(ind)
3811,-nan(ind),-nan(ind),-nan(ind)
3812,-nan(ind),-nan(ind),-nan(ind)
3813,-nan(ind),-nan(ind),-nan(ind)
3814,-nan(ind),-nan(ind),-nan(ind)
3815,-nan(ind),-nan(ind),-nan(ind)
3816,-nan(ind),-nan(ind),-nan(ind)
3817,-nan(ind),-nan(ind),-nan(ind)
3818,-nan(ind),-nan(ind),-nan(ind)
3819,-nan(ind),-nan(ind),-nan(ind)
3820,-nan(ind),-nan(ind),-nan(ind)
3821,-nan(ind),-nan(ind),-nan(ind)
3822,-nan(ind),-nan(ind),-nan(ind)
3823,-nan(ind),-nan(ind),-nan(ind)
3824,-nan(ind),-nan(ind),-nan(ind)
3825,-nan(ind),-nan(ind),-nan(ind)
3826,-nan(ind),-nan(ind),-nan(ind)
3827,-nan(ind),-nan(ind),-nan(ind)
3828,-nan(ind),-nan(ind),-nan(ind)
3829,-nan(ind),-nan(ind),-nan(ind)
3830,-nan(ind),-nan(ind),-nan(ind)
3831,-nan(ind),-nan(ind),-nan(ind)
3832,-nan(ind),-nan(ind),-nan(ind)
3833,-nan(ind),-nan(ind),-nan(ind)
3834,-nan(ind),-nan(ind),-nan(ind)
3835,-nan(ind),-nan(ind),-nan(ind)
3836,-nan(ind),-nan(ind),-nan(ind)
3837,-nan(ind),-nan(ind),-nan(ind)
3838,-nan(ind),-nan(ind),-nan(ind)
3839,-nan(ind),-nan(ind),-nan(ind)
3840,-nan(ind),-nan(ind),-nan(ind)
3841,-nan(ind),-nan(ind),-nan(ind)
3842,-nan(ind),-nan(ind),-nan(ind)
3843,-nan(ind),-nan(ind),-nan(ind)
3844,-nan(ind),-nan(ind),-nan(ind)
3845,-nan(ind),-nan(ind),-nan(ind)
3846,-nan(ind),-nan(ind),-nan(ind)
3847,-nan(ind),-nan(ind),-nan(ind)
3848,-nan(ind),-nan(ind),-nan(ind)
3849,-nan(ind),-nan(ind),-nan(ind)
3850,-nan(ind),-nan(ind),-nan(ind)
3851,-nan(ind),-nan(ind),-nan(ind)
3852,-nan(ind),-nan(ind),-nan(ind)
3853,-nan(ind),-nan(ind),-nan(ind)
3854,-nan(ind),-nan(ind),-nan(ind)
3855,-nan(ind),-nan(ind),-nan(ind)
3856,-nan(ind),-nan(ind),-nan(ind)
3857,-nan(ind),-nan(ind),-nan(ind)
3858,-nan(ind),-nan(ind),-nan(ind)
3859,-nan(ind),-nan(ind),-nan(ind)
3860,-nan(ind),-nan(ind),-nan(ind)
3861,-nan(ind),-nan(ind),-nan(ind)
3862,-nan(ind),-nan(ind),-nan(ind)
3863,-nan(ind),-nan(ind),-nan(ind)
3864,-nan(ind),-nan(ind),-nan(ind)
3865,-nan(ind),-nan(ind),-nan(ind)
3866,-nan(ind),-nan(ind),-nan(ind)
3867,-nan(ind),-nan(ind),-nan(ind)
3868,-nan(ind),-nan(ind),-nan(ind)
3869,-nan(ind),-nan(ind),-nan(ind)
3870,-nan(ind),-nan(ind),-nan(ind)
3871,-nan(ind),-nan(ind),-nan(ind)
3872,-nan(ind),-nan(ind),-nan(ind)
3873,-nan(ind),-nan(ind),-nan(ind)
3874,-nan(ind),-nan(ind),-nan(ind)
3875,-nan(ind),-nan(ind),-nan(ind)
3876,-nan(ind),-nan(ind),-nan(ind)
3877,-nan(ind),-nan(ind),-nan(ind)
3878,-nan(ind),-nan(ind),-nan(ind)
3879,-nan(ind),-nan(ind),-nan(ind)
3880,-nan(ind),-nan(ind),-nan(ind)
3881,-nan(ind),-nan(ind),-nan(ind)
3882,-nan(ind),-nan(ind),-nan(ind)
3883,-nan(ind),-nan(ind),-nan(ind)
3884,-nan(ind),-nan(ind),-nan(ind)
3885,-nan(ind),-nan(ind),-nan(ind)
3886,-nan(ind),-nan(ind),-nan(ind)
3887,-nan(ind),-nan(ind),-nan(ind)
3888,-nan(ind),-nan(ind),-nan(ind)
3889,-nan(ind),-nan(ind),-nan(ind)
3890,-nan(ind),-nan(ind),-nan(ind)
3891,-nan(ind),-nan(ind),-nan(ind)
3892,-nan(ind),-nan(ind),-nan(ind)
3893,-nan(ind),-nan(ind),-nan(ind)
3894,-nan(ind),-nan(ind),-nan(ind)
3895,-nan(ind),-nan(ind),-nan(ind)
3896,-nan(ind),-nan(ind),-nan(ind)
3897,-nan(ind),-nan(ind),-nan(ind)
3898,-nan(ind),-nan(ind),-nan(ind)
3899,-nan(ind),-nan(ind),-nan(ind)
3900,-nan(ind),-nan(ind),-nan(ind)
3901,-nan(ind),-nan(ind),-nan(ind)
3902,-nan(ind),-nan(ind),-nan(ind)
3903,-nan(ind),-nan(ind),-nan(ind)
3904,-nan(ind),-nan(ind),-nan(ind)
3905,-nan(ind),-nan(ind),-nan(ind)
3906,-nan(ind),-nan(ind),-nan(ind)
3907,-nan(ind),-nan(ind),-nan(ind)
3908,-nan(ind),-nan(ind),-nan(ind)
3909,-nan(ind),-nan(ind),-nan(ind)
3910,-nan(ind),-nan(ind),-nan(ind)
3911,-nan(ind),-nan(ind),-nan(ind)
3912,-nan(ind),-nan(ind),-nan(ind)
3913,-nan(ind),-nan(ind),-nan(ind)
3914,-nan(ind),-nan(ind),-nan(ind)
3915,-nan(ind),-nan(ind),-nan(ind)
3916,-nan(ind),-nan(ind),-nan(ind)
3917,-nan(ind),-nan(ind),-nan(ind)
3918,-nan(ind),-nan(ind),-nan(ind)
3919,-nan(ind),-nan(ind),-nan(ind)
3920,-nan(ind),-nan(ind),-nan(ind)
3921,-nan(ind),-nan(ind),-nan(ind)
3922,-nan(ind),-nan(ind),-nan(ind)
3923,-nan(ind),-nan(ind),-nan(ind)
3924,-nan(ind),-nan(ind),-nan(ind)
3925,-nan(ind),-nan(ind),-nan(ind)
3926,-nan(ind),-nan(ind),-nan(ind)
3927,-nan(ind),-nan(ind),-nan(ind)
3928,-nan(ind),-nan(ind),-nan(ind)
3929,-nan(ind),-nan(ind),-nan(ind)
3930,-nan(ind),-nan(ind),-nan(ind)
3931,-nan(ind),-nan(ind),-nan(ind)
3932,-nan(ind),-nan(ind),-nan(ind)
3933,-nan(ind),-nan(ind),-nan(ind)
3934,-nan(ind),-nan(ind),-nan(ind)
3935,-nan(ind),-nan(ind),-nan(ind)
3936,-nan(ind),-nan(ind),-nan(ind)
3937,-nan(ind),-nan(ind),-nan(ind)
3938,-nan(ind),-nan(ind),-nan(ind)
3939,-nan(ind),-nan(ind),-nan(ind)
3940,-nan(ind),-nan(ind),-nan(ind)
3941,-nan(ind),-nan(ind),-nan(ind)
3942,-nan(ind),-nan(ind),-nan(ind)
3943,-nan(ind),-nan(ind),-nan(ind)
3944,-nan(ind),-nan(ind),-nan(ind)
3945,-nan(ind),-nan(ind),-nan(ind)
3946,-nan(ind),-nan(ind),-nan(ind)
3947,-nan(ind),-nan(ind),-nan(ind)
3948,-nan(ind),-nan(ind),-nan(ind)
3949,-nan(ind),-nan(ind),-nan(ind)
3950,-nan(ind),-nan(ind),-nan(ind)
3951,-nan(ind),-nan(ind),-nan(ind)
3952,-nan(ind),-nan(ind),-nan(ind)
3953,-nan(ind),-nan(ind),-nan(ind)
3954,-nan(ind),-nan(ind),-nan(ind)
3955,-nan(ind),-nan(ind),-nan(ind)
3956,-nan(ind),-nan(ind),-nan(ind)
3957,-nan(ind),-nan(ind),-nan(ind)
3958,-nan(ind),-nan(ind),-nan(ind)
3959,-nan(ind),-nan(ind),-nan(ind)
3960,-nan(ind),-nan(ind),-nan(ind)
3961,-nan(ind),-nan(ind),-nan(ind)
3962,-nan(ind),-nan(ind),-nan(ind)
3963,-nan(ind),-nan(ind),-nan(ind)
3964,-nan(ind),-nan(ind),-nan(ind)
3965,-nan(ind),-nan(ind),-nan(ind)
3966,-nan(ind),-nan(ind),-nan(ind)
3967,-nan(ind),-nan(ind),-nan(ind)
3968,-nan(ind),-nan(ind),-nan(ind)
3969,-nan(ind),-nan(ind),-nan(ind)
3970,-nan(ind),-nan(ind),-nan(ind)
3971,-nan(ind),-nan(ind),-nan(ind)
3972,-nan(ind),-nan(ind),-nan(ind)
3973,-nan(ind),-nan(ind),-nan(ind)
3974,-nan(ind),-nan(ind),-nan(ind)
3975,-nan(ind),-nan(ind),-nan(ind)
3976,-nan(ind),-nan(ind),-nan(ind)
3977,-nan(ind),-nan(ind),-nan(ind)
3978,-nan(ind),-nan(ind),-nan(ind)
3979,-nan(ind),-nan(ind),-nan(ind)
3980,-nan(ind),-nan(ind),-nan(ind)
3981,-nan(ind),-nan(ind),-nan(ind)
3982,-nan(ind),-nan(ind),-nan(ind)
3983,-nan(ind),-nan(ind),-nan(ind)
3984,-nan(ind),-nan(ind),-nan(ind)
3985,-nan(ind),-nan(ind),-nan(ind)
3986,-nan(ind),-nan(ind),-nan(ind)
3987,-nan(ind),-nan(ind),-nan(ind)
3988,-nan(ind),-nan(ind),-nan(ind)
3989,-nan(ind),-nan(ind),-nan(ind)
3990,-nan(ind),-nan(ind),-nan(ind)
3991,-nan(ind),-nan(ind),-nan(ind)
3992,-nan(ind),-nan(ind),-nan(ind)
3993,-nan(ind),-nan(ind),-nan(ind)
3994,-nan(ind),-nan(ind),-nan(ind)
3995,-nan(ind),-nan(ind),-nan(ind)
3996,-nan(ind),-nan(ind),-nan(ind)
3997,-nan(ind),-nan(ind),-nan(ind)
3998,-nan(ind),-nan(ind),-nan(ind)
3999,-nan(ind),-nan(ind),-nan(ind)
4000,-nan(ind),-nan(ind),-nan(ind)
4001,-nan(ind),-nan(ind),-nan(ind)
4002,-nan(ind),-nan(ind),-nan(ind)
4003,-nan(ind),-nan(ind),-nan(ind)
4004,-nan(ind),-nan(ind),-nan(ind)
4005,-nan(ind),-nan(ind),-nan(ind)
4006,-nan(ind),-nan(ind),-nan(ind)
4007,-nan(ind),-nan(ind),-nan(ind)
4008,-nan(ind),-nan(ind),-nan(ind)
4009,-nan(ind),-nan(ind),-nan(ind)
4010,-nan(ind),-nan(ind),-nan(ind)
4011,-nan(ind),-nan(ind),-nan(ind)
4012,-nan(ind),-nan(ind),-nan(ind)
4013,-nan(ind),-nan(ind),-nan(ind)
4014,-nan(ind),-nan(ind),-nan(ind)
4015,-nan(ind),-nan(ind),-nan(ind)
4016,-nan(ind),-nan(ind),-nan(ind)
4017,-nan(ind),-nan(ind),-nan(ind)
4018,-nan(ind),-nan(ind),-nan(ind)
4019,-nan(ind),-nan(ind),-nan(ind)
4020,-nan(ind),-nan(ind),-nan(ind)
4021,-nan(ind),-nan(ind),-nan(ind)
4022,-nan(ind),-nan(ind),-nan(ind)
4023,-nan(ind),-nan(ind),-nan(ind)
4024,-nan(ind),-nan(ind),-nan(ind)
4025,-nan(ind),-nan(ind),-nan(ind)
4026,-nan(ind),-nan(ind),-nan(ind)
4027,-nan(ind),-nan(ind),-nan(ind)
4028,-nan(ind),-nan(ind),-nan(ind)
4029,-nan(ind),-nan(ind),-nan(ind)
4030,-nan(ind),-nan(ind),-nan(ind)
4031,-nan(ind),-nan(ind),-nan(ind)
4032,-nan(ind),-nan(ind),-nan(ind)
4033,-nan(ind),-nan(ind),-nan(ind)
4034,-nan(ind),-nan(ind),-nan(ind)
4035,-nan(ind),-nan(ind),-nan(ind)
4036,-nan(ind),-nan(ind),-nan(ind)
4037,-nan(ind),-nan(ind),-nan(ind)
4038,-nan(ind),-nan(ind),-nan(ind)
4039,-nan(ind),-nan(ind),-nan(ind)
4040,-nan(ind),-nan(ind),-nan(ind)
4041,-nan(ind),-nan(ind),-nan(ind)
4042,-nan(ind),-nan(ind),-nan(ind)
4043,-nan(ind),-nan(ind),-nan(ind)
4044,-nan(ind),-nan(ind),-nan(ind)
4045,-nan(ind),-nan(ind),-nan(ind)
4046,-nan(ind),-nan(ind),-nan(ind)
4047,-nan(ind),-nan(ind),-nan(ind)
4048,-nan(ind),-nan(ind),-nan(ind)
4049,-nan(ind),-nan(ind),-nan(ind)
4050,-nan(ind),-nan(ind),-nan(ind)
4051,-nan(ind),-nan(ind),-nan(ind)
4052,-nan(ind),-nan(ind),-nan(ind)
4053,-nan(ind),-nan(ind),-nan(ind)
4054,-nan(ind),-nan(ind),-nan(ind)
4055,-nan(ind),-nan(ind),-nan(ind)
